dataset,video_id,conversation_id,file_number,level,level_label,utterance_id,utterance_number,turn_id,utterance_in_turn,sequence,speaker,speaker_raw,speaker_role,text,n_words,include_geometry_primary,embedding_idx,notes,source_file,_original_dataframe_row,n_model_tokens,exceeds_model_limit
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_006,6,3,2,204,B,Speaker 5 (Graduate Student),partner,"I'm interested in networking, IoT, and sort of what kind of data science you can use with the datasets that you get from such devices.",25,True,2929,,data/wired/wired_internet/wired_internet_15.csv,2711,35,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_007,7,3,3,205,B,Speaker 5 (Graduate Student),partner,"One of the things that I designed before, starting my PhD with Henning, was a IoT pill dispenser, essentially, which pairs with your smartphone, which does facial detection and other computer vision controls and can basically tell who's taking some sensitive medication and make sure that they've taken it correctly.",50,True,2930,,data/wired/wired_internet/wired_internet_15.csv,2712,67,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_008,8,4,1,206,A,Speaker 1 (Jim Kurose),expert,We have these low-power devices they're sort of at the edge.,11,True,2931,,data/wired/wired_internet/wired_internet_15.csv,2713,18,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_009,9,4,2,207,A,Speaker 1 (Jim Kurose),expert,Is it just connecting them in across a wireless link?,10,True,2932,,data/wired/wired_internet/wired_internet_15.csv,2714,13,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_010,10,4,3,208,A,Speaker 1 (Jim Kurose),expert,Is that the primary challenge or?,6,True,2933,,data/wired/wired_internet/wired_internet_15.csv,2715,9,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_011,11,5,1,209,B,Speaker 5 (Graduate Student),partner,"Well, I think the primary challenge is that for sure, but then an additional challenge is keeping everything configured in the way that you expect it to be configured.",29,True,2934,,data/wired/wired_internet/wired_internet_15.csv,2716,34,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_012,12,5,2,210,B,Speaker 5 (Graduate Student),partner,"So for example, most IoT devices require you, when you're configuring them for you to enter some kind of captive login portal where you connect to a local network that the IoT device produces, and then you can input your Wi-Fi SSID and password.",44,True,2935,,data/wired/wired_internet/wired_internet_15.csv,2717,61,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_013,13,5,3,211,B,Speaker 5 (Graduate Student),partner,"But then say if you were to change the password or the name of your Wi-Fi network or you move to a new place, then suddenly, everything needs to be reconfigured.",31,True,2936,,data/wired/wired_internet/wired_internet_15.csv,2718,42,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_014,14,5,4,212,B,Speaker 5 (Graduate Student),partner,'Cause that's a problem that scales linearly.,7,True,2937,,data/wired/wired_internet/wired_internet_15.csv,2719,14,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_015,15,6,1,213,A,Speaker 1 (Jim Kurose),expert,That you don't want the complexity of managing them to go up linearly with that.,15,True,2938,,data/wired/wired_internet/wired_internet_15.csv,2720,21,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_016,16,6,2,214,A,Speaker 1 (Jim Kurose),expert,You'd like it to still stay pretty flat as you start adding.,12,True,2939,,data/wired/wired_internet/wired_internet_15.csv,2721,17,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_017,17,7,1,215,B,Speaker 5 (Graduate Student),partner,"Right, exactly.",2,False,2940,,data/wired/wired_internet/wired_internet_15.csv,2722,6,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_018,18,7,2,216,B,Speaker 5 (Graduate Student),partner,"I mean, the good thing about IoT devices is that they tend to transmit very, very small amounts of data.",20,True,2941,,data/wired/wired_internet/wired_internet_15.csv,2723,26,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_019,19,8,1,217,A,Speaker 1 (Jim Kurose),expert,We're used to ethernet cables that can handle many hundreds of gigabits per second over a wired device.,18,True,2942,,data/wired/wired_internet/wired_internet_15.csv,2724,25,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_020,20,8,2,218,A,Speaker 1 (Jim Kurose),expert,What are the typical data rates for IoT devices?,9,True,2943,,data/wired/wired_internet/wired_internet_15.csv,2725,13,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_021,21,8,3,219,A,Speaker 1 (Jim Kurose),expert,"I mean, not hundreds of gigabits.",6,True,2944,,data/wired/wired_internet/wired_internet_15.csv,2726,12,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_022,22,9,1,220,B,Speaker 5 (Graduate Student),partner,"No, I mean I would imagine upper bound, KB per second, lower bound, you could see bytes per second just on average.",22,True,2945,,data/wired/wired_internet/wired_internet_15.csv,2727,29,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_023,23,9,2,221,B,Speaker 5 (Graduate Student),partner,"But I mean, say that you have a temperature sensor running off of your Arduino that's reporting the temperature in your house every minute.",24,True,2946,,data/wired/wired_internet/wired_internet_15.csv,2728,32,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_024,24,9,3,222,B,Speaker 5 (Graduate Student),partner,That's going to be far less than kilobytes per second on average.,12,True,2947,,data/wired/wired_internet/wired_internet_15.csv,2729,20,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_025,25,10,1,223,A,Speaker 1 (Jim Kurose),expert,"My sense is you're spot on, that they'll produce over time, a lot of data.",15,True,2948,,data/wired/wired_internet/wired_internet_15.csv,2730,24,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_026,26,10,2,224,A,Speaker 1 (Jim Kurose),expert,And that a lot of IoT is about computing on that data.,12,True,2949,,data/wired/wired_internet/wired_internet_15.csv,2731,16,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_027,27,10,3,225,A,Speaker 1 (Jim Kurose),expert,"That computation happened mostly at the edge, or somehow a combination between the edge and something happening in a far away data center.",23,True,2950,,data/wired/wired_internet/wired_internet_15.csv,2732,27,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_028,28,11,1,226,B,Speaker 5 (Graduate Student),partner,"Well, my sense is right now that all that data tends to be centralized because IoT devices are usually the commercial products of companies.",24,True,2951,,data/wired/wired_internet/wired_internet_15.csv,2733,29,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_029,29,12,1,227,A,Speaker 1 (Jim Kurose),expert,Do you think they'll share it?,6,True,2952,,data/wired/wired_internet/wired_internet_15.csv,2734,11,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_030,30,13,1,228,B,Speaker 5 (Graduate Student),partner,"Not without some persuasion, but I agree that these data have massive, massive research value.",15,True,2953,,data/wired/wired_internet/wired_internet_15.csv,2735,20,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_031,31,13,2,229,B,Speaker 5 (Graduate Student),partner,"Something I'm interested in with my research is collaborating with people who manage these distributed sensor devices, and then taking advantage of those datasets and comparing them to, say you were interested in doing a research project on how daily rush hour traffic impacts the acoustic landscape of New York City.",51,True,2954,,data/wired/wired_internet/wired_internet_15.csv,2736,60,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_032,32,13,3,230,B,Speaker 5 (Graduate Student),partner,"Figuring out, look, this street next to this school is causing visible ratings above what we mandate.",17,True,2955,,data/wired/wired_internet/wired_internet_15.csv,2737,22,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_033,33,13,4,231,B,Speaker 5 (Graduate Student),partner,And so there needs to be an intervention here.,9,True,2956,,data/wired/wired_internet/wired_internet_15.csv,2738,12,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_034,34,14,1,232,A,Speaker 1 (Jim Kurose),expert,"I think for a long time, the internet hasn't grappled with, but now has with IoT and also with cellular networks, generally is the question of mobility.",27,True,2957,,data/wired/wired_internet/wired_internet_15.csv,2739,38,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_035,35,14,2,233,A,Speaker 1 (Jim Kurose),expert,Do you imagine in the future that it might be possible for mobile devices not to always have to connect through the same provider to go from one network to another?,31,True,2958,,data/wired/wired_internet/wired_internet_15.csv,2740,34,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_036,36,15,1,234,B,Speaker 5 (Graduate Student),partner,Definitely.,1,False,2959,,data/wired/wired_internet/wired_internet_15.csv,2741,4,False
wired,internet,wired_internet_15,15,3,graduate,wired::wired_internet_15::utterance_037,37,15,2,235,B,Speaker 5 (Graduate Student),partner,"I mean, we're already seeing long range networks like LoRa that can, first of all, provide access over a much larger coverage area, but then also look the same because they're set up to the same specification, regardless of where the individual gateway is.",44,True,2960,,data/wired/wired_internet/wired_internet_15.csv,2742,57,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_001,1,1,1,236,A,Speaker 1 (Jim Kurose),expert,"So hey, Jen, it's great to see you again.",9,True,2961,,data/wired/wired_internet/wired_internet_16.csv,2743,16,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_002,2,2,1,237,B,Speaker 6 (Expert),partner,"Good to see you, Jim.",5,True,2962,,data/wired/wired_internet/wired_internet_16.csv,2744,9,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_003,3,3,1,238,A,Speaker 1 (Jim Kurose),expert,We're in level five now.,5,True,2963,,data/wired/wired_internet/wired_internet_16.csv,2745,10,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_004,4,3,2,239,A,Speaker 1 (Jim Kurose),expert,So you're the expert-expert.,4,False,2964,,data/wired/wired_internet/wired_internet_16.csv,2746,11,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_005,5,3,3,240,A,Speaker 1 (Jim Kurose),expert,"I'm a huge fan of the work that you did in RCP, the Routing Control Platform being a precursor to software-defined networking and the notion that rather than having protocols actually always compute things, that we could compute things in data centers.",42,True,2965,,data/wired/wired_internet/wired_internet_16.csv,2747,52,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_006,6,3,4,241,A,Speaker 1 (Jim Kurose),expert,I'd be interested if you could sort of just reflect back on that time and sort of the beginnings of SDN and where it's come since then.,27,True,2966,,data/wired/wired_internet/wired_internet_16.csv,2748,35,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_007,7,4,1,242,B,Speaker 6 (Expert),partner,"Yeah, and when we were at AT&T, the thing we found most frustrating is AT&T would buy routers, and they would come pre-baked with a set of protocols instead of knobs that you could turn if you wanted to influence how the traffic flowed, and a set of dials you could read to understand what was going on inside the network.",63,True,2967,,data/wired/wired_internet/wired_internet_16.csv,2749,77,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_008,8,5,1,243,A,Speaker 1 (Jim Kurose),expert,"Right, you couldn't directly do what you wanted to.",9,True,2968,,data/wired/wired_internet/wired_internet_16.csv,2750,15,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_009,9,6,1,244,B,Speaker 6 (Expert),partner,Exactly.,1,False,2969,,data/wired/wired_internet/wired_internet_16.csv,2751,4,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_010,10,6,2,245,B,Speaker 6 (Expert),partner,"And so we started thinking about earlier work that was done in the telephony network, the old telephone network.",19,True,2970,,data/wired/wired_internet/wired_internet_16.csv,2752,25,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_011,11,6,3,246,B,Speaker 6 (Expert),partner,"And there, they had the same problem.",7,True,2971,,data/wired/wired_internet/wired_internet_16.csv,2753,11,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_012,12,6,4,247,B,Speaker 6 (Expert),partner,And they had the idea of having a computer running a program tell a distributed set of telephony switches what to do.,22,True,2972,,data/wired/wired_internet/wired_internet_16.csv,2754,27,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_013,13,6,5,248,B,Speaker 6 (Expert),partner,"But the idea was like, wow, it was kind of a revelation, like what would that look like if we did that?",22,True,2973,,data/wired/wired_internet/wired_internet_16.csv,2755,28,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_014,14,6,6,249,B,Speaker 6 (Expert),partner,"Not for the whole internet, but at least AT&T's part of the internet.",14,True,2974,,data/wired/wired_internet/wired_internet_16.csv,2756,21,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_015,15,6,7,250,B,Speaker 6 (Expert),partner,"So in other words, use software instead of distributed protocols to tell the network what to do.",17,True,2975,,data/wired/wired_internet/wired_internet_16.csv,2757,21,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_016,16,7,1,251,A,Speaker 1 (Jim Kurose),expert,"Yeah, do you see the softwarization of the internet as a whole happening?",13,True,2976,,data/wired/wired_internet/wired_internet_16.csv,2758,19,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_017,17,8,1,252,B,Speaker 6 (Expert),partner,"So, so far, it hasn't very much.",7,True,2977,,data/wired/wired_internet/wired_internet_16.csv,2759,14,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_018,18,8,2,253,B,Speaker 6 (Expert),partner,"I mean, basically, software-defined networking exists, let's say within a single provider backbone, or a single cloud provider's network or a single campus.",23,True,2978,,data/wired/wired_internet/wired_internet_16.csv,2760,36,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_019,19,8,3,254,B,Speaker 6 (Expert),partner,There's been some work on doing it at the juncture points between a pair of networks.,16,True,2979,,data/wired/wired_internet/wired_internet_16.csv,2761,22,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_020,20,8,4,255,B,Speaker 6 (Expert),partner,"But one other trend that's happening that makes it more possible is it used to be that to get from one end to the internet to the other, you have access networks getting much closer to, say Google or Microsoft or other large cloud providers, where even, you might only go through two networks.",54,True,2980,,data/wired/wired_internet/wired_internet_16.csv,2762,63,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_021,21,9,1,256,A,Speaker 1 (Jim Kurose),expert,"Right, so some people have called that the flattening of the internet, right?",13,True,2981,,data/wired/wired_internet/wired_internet_16.csv,2763,20,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_022,22,9,2,257,A,Speaker 1 (Jim Kurose),expert,"I think it used to be on average, you would go through 10 different networks to get from a source to a destination.",23,True,2982,,data/wired/wired_internet/wired_internet_16.csv,2764,27,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_023,23,10,1,258,B,Speaker 6 (Expert),partner,"Right, exactly.",2,False,2983,,data/wired/wired_internet/wired_internet_16.csv,2765,6,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_024,24,10,2,259,B,Speaker 6 (Expert),partner,"And if you take that even further, they're starting to be more edge computing where you might imagine you might have a cell tower connected to a small number of routers, connected directly to a server that's gonna be running the application.",42,True,2984,,data/wired/wired_internet/wired_internet_16.csv,2766,52,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_025,25,10,3,260,B,Speaker 6 (Expert),partner,"In that case, the entire infrastructure might be controlled by a single party.",13,True,2985,,data/wired/wired_internet/wired_internet_16.csv,2767,17,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_026,26,11,1,261,A,Speaker 1 (Jim Kurose),expert,"It's totally fascinating to me that we have such an important global infrastructure, and yet, the laws that that govern it tend to be very, very local.",27,True,2986,,data/wired/wired_internet/wired_internet_16.csv,2768,35,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_027,27,12,1,262,B,Speaker 6 (Expert),partner,"There are tens of thousands of separately administered networks, and of course, in hundreds of countries.",16,True,2987,,data/wired/wired_internet/wired_internet_16.csv,2769,21,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_028,28,12,2,263,B,Speaker 6 (Expert),partner,And the fact that it even holds together at all is kind of a miracle.,15,True,2988,,data/wired/wired_internet/wired_internet_16.csv,2770,18,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_029,29,13,1,264,A,Speaker 1 (Jim Kurose),expert,"Right, well it holds together because we have standards, and we have protocols that you mentioned.",16,True,2989,,data/wired/wired_internet/wired_internet_16.csv,2771,21,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_030,30,14,1,265,B,Speaker 6 (Expert),partner,"Exactly, protocol standards for how the equipment talks to one another.",11,True,2990,,data/wired/wired_internet/wired_internet_16.csv,2772,15,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_031,31,14,2,266,B,Speaker 6 (Expert),partner,"And increasingly, certificate authorities that help bootstrap the secure, encrypted and communication between end hosts.",15,True,2991,,data/wired/wired_internet/wired_internet_16.csv,2773,25,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_032,32,14,3,267,B,Speaker 6 (Expert),partner,"So there are a few of these sort of centrally, kind of agreed upon kinds of infrastructure, but for the most part, each network runs itself.",26,True,2992,,data/wired/wired_internet/wired_internet_16.csv,2774,32,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_033,33,15,1,268,A,Speaker 1 (Jim Kurose),expert,"And certainly, we've heard about some countries that impose firewalls that don't let certain kinds of traffic out, or certain kinds of traffic in.",24,True,2993,,data/wired/wired_internet/wired_internet_16.csv,2775,35,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_034,34,15,2,269,A,Speaker 1 (Jim Kurose),expert,So there's no global body that is regulating that?,9,True,2994,,data/wired/wired_internet/wired_internet_16.csv,2776,14,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_035,35,16,1,270,B,Speaker 6 (Expert),partner,Not really because each country really can have it's own laws and its own norms.,15,True,2995,,data/wired/wired_internet/wired_internet_16.csv,2777,20,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_036,36,16,2,271,B,Speaker 6 (Expert),partner,"And so they can decide, like the Great Firewall of China can decide, they don't wanna let certain content be accessed by the citizens inside that country.",27,True,2996,,data/wired/wired_internet/wired_internet_16.csv,2778,35,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_037,37,16,3,272,B,Speaker 6 (Expert),partner,"So if a country decides they don't wanna answer a request for a particular domain name, they say, Hey, I don't want to let someone know the IP address of this website.",32,True,2997,,data/wired/wired_internet/wired_internet_16.csv,2779,42,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_038,38,16,4,273,B,Speaker 6 (Expert),partner,They can decide not to let those answers be delivered inside their country.,13,True,2998,,data/wired/wired_internet/wired_internet_16.csv,2780,16,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_039,39,16,5,274,B,Speaker 6 (Expert),partner,"And so encryption plays a role in helping people keep their privacy or prevent surveillance, but it's not perfect.",19,True,2999,,data/wired/wired_internet/wired_internet_16.csv,2781,25,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_040,40,16,6,275,B,Speaker 6 (Expert),partner,"It's often possible, still, to know a fair amount about what people are doing, even if you can't look inside the envelope at the letter that's written.",27,True,3000,,data/wired/wired_internet/wired_internet_16.csv,2782,39,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_041,41,17,1,276,A,Speaker 1 (Jim Kurose),expert,"I mean, even you could just tell that two people are communicating even though the traffic itself is encrypted.",19,True,3001,,data/wired/wired_internet/wired_internet_16.csv,2783,26,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_042,42,17,2,277,A,Speaker 1 (Jim Kurose),expert,"So you don't know what they're saying, just even knowing two devices are communicating.",14,True,3002,,data/wired/wired_internet/wired_internet_16.csv,2784,22,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_043,43,18,1,278,B,Speaker 6 (Expert),partner,"Exactly, and in fact, if you look at say, the sizes of the transfers that they're doing, you may know, hey, I'm talking to Netflix.",25,True,3003,,data/wired/wired_internet/wired_internet_16.csv,2785,38,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_044,44,18,2,279,B,Speaker 6 (Expert),partner,"And by the way, this is the length of the movie I watched.",13,True,3004,,data/wired/wired_internet/wired_internet_16.csv,2786,17,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_045,45,18,3,280,B,Speaker 6 (Expert),partner,This is the size-,4,False,3005,,data/wired/wired_internet/wired_internet_16.csv,2787,7,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_046,46,19,1,281,A,Speaker 1 (Jim Kurose),expert,So you can infer or guess a lot of things.,10,True,3006,,data/wired/wired_internet/wired_internet_16.csv,2788,14,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_047,47,20,1,282,B,Speaker 6 (Expert),partner,Exactly.,1,False,3007,,data/wired/wired_internet/wired_internet_16.csv,2789,4,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_048,48,21,1,283,A,Speaker 1 (Jim Kurose),expert,You're one of the most awesome networking researchers that I know.,11,True,3008,,data/wired/wired_internet/wired_internet_16.csv,2790,16,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_049,49,21,2,284,A,Speaker 1 (Jim Kurose),expert,"I'm curious, just to pick your brain, what do you think are some of the hot topics in networking research?",20,True,3009,,data/wired/wired_internet/wired_internet_16.csv,2791,27,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_050,50,21,3,285,A,Speaker 1 (Jim Kurose),expert,Where do you think the field is heading?,8,True,3010,,data/wired/wired_internet/wired_internet_16.csv,2792,11,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_051,51,22,1,286,B,Speaker 6 (Expert),partner,"Yeah, I'm excited about the convergence of wireless communications, cellular networks, Wi-Fi with networking and cloud computing.",17,True,3011,,data/wired/wired_internet/wired_internet_16.csv,2793,27,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_052,52,22,2,287,B,Speaker 6 (Expert),partner,"And in particular, we're seeing in edge computing, a convergence of all three.",13,True,3012,,data/wired/wired_internet/wired_internet_16.csv,2794,20,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_053,53,22,3,288,B,Speaker 6 (Expert),partner,Where you might have a mobile phone or a drone or some other kind of device connecting over the wireless medium directly to a network that connects you directly to the server that might run your application.,37,True,3013,,data/wired/wired_internet/wired_internet_16.csv,2795,40,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_054,54,23,1,289,A,Speaker 1 (Jim Kurose),expert,So you want the computation close to where the endpoint is.,11,True,3014,,data/wired/wired_internet/wired_internet_16.csv,2796,15,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_055,55,24,1,290,B,Speaker 6 (Expert),partner,"Exactly, and I think that what's now exciting about that is all three of these technologies, wireless, networking and cloud, which are normally three different communities, three different sets of technologies, three different sets of standards or practices, now have to work together in close harmony to be able to service applications that are really critical and that that might be interacting with the physical world in ways where safety is a potential concern.",74,True,3015,,data/wired/wired_internet/wired_internet_16.csv,2797,86,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_056,56,25,1,291,A,Speaker 1 (Jim Kurose),expert,"You know, we've had cellular networks now for 20, 30 years.",11,True,3016,,data/wired/wired_internet/wired_internet_16.csv,2798,18,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_057,57,25,2,292,A,Speaker 1 (Jim Kurose),expert,"So when we hear about 5G, what's trumpeted the most is the fact that oh, super high bandwidth, right?",19,True,3017,,data/wired/wired_internet/wired_internet_16.csv,2799,29,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_058,58,25,3,293,A,Speaker 1 (Jim Kurose),expert,But I sense that the exciting things are more than just the network being faster.,15,True,3018,,data/wired/wired_internet/wired_internet_16.csv,2800,18,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_059,59,26,1,294,B,Speaker 6 (Expert),partner,I agree.,2,False,3019,,data/wired/wired_internet/wired_internet_16.csv,2801,5,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_060,60,26,2,295,B,Speaker 6 (Expert),partner,"It's both the high bandwidth, it's the low delay so that you can have these applications that interact with the physical world and need answers in real-time.",27,True,3020,,data/wired/wired_internet/wired_internet_16.csv,2802,37,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_061,61,26,3,296,B,Speaker 6 (Expert),partner,It's about having the compute really close so that you can integrate computation and communication.,15,True,3021,,data/wired/wired_internet/wired_internet_16.csv,2803,20,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_062,62,26,4,297,B,Speaker 6 (Expert),partner,It's about having more coverage.,5,True,3022,,data/wired/wired_internet/wired_internet_16.csv,2804,10,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_063,63,27,1,298,A,Speaker 1 (Jim Kurose),expert,Coming back again to the softwarization.,6,True,3023,,data/wired/wired_internet/wired_internet_16.csv,2805,11,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_064,64,27,2,299,A,Speaker 1 (Jim Kurose),expert,"SDN and softwarization is a maybe a little bit behind the covers, that you wouldn't normally see it as a user going from 3G to 4G to 5G.",28,True,3024,,data/wired/wired_internet/wired_internet_16.csv,2806,40,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_065,65,27,3,300,A,Speaker 1 (Jim Kurose),expert,You just see an increase in speed.,7,True,3025,,data/wired/wired_internet/wired_internet_16.csv,2807,10,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_066,66,27,4,301,A,Speaker 1 (Jim Kurose),expert,"But yet, the way the network is now being managed again, I think is bringing the cellular networking world sort of into the internet world in terms of the softwarization-",30,True,3026,,data/wired/wired_internet/wired_internet_16.csv,2808,37,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_067,67,28,1,302,B,Speaker 6 (Expert),partner,Completely agree.,2,False,3027,,data/wired/wired_internet/wired_internet_16.csv,2809,5,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_068,68,28,2,303,B,Speaker 6 (Expert),partner,I think the bringing in of compute and storage is important too.,12,True,3028,,data/wired/wired_internet/wired_internet_16.csv,2810,15,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_069,69,28,3,304,B,Speaker 6 (Expert),partner,"I think when you think just about networking, it really is often just one part of the IT, the information technology ecosystem.",22,True,3029,,data/wired/wired_internet/wired_internet_16.csv,2811,27,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_070,70,28,4,305,B,Speaker 6 (Expert),partner,Is there's often compute and storage as well.,8,True,3030,,data/wired/wired_internet/wired_internet_16.csv,2812,13,False
wired,internet,wired_internet_16,16,4,expert,wired::wired_internet_16::utterance_071,71,28,5,306,B,Speaker 6 (Expert),partner,"And so, I think now there's an opportunity to have all of those parts of the infrastructure work together towards an even higher level goal.",25,True,3031,,data/wired/wired_internet/wired_internet_16.csv,2813,31,False
