segment_id,dataset,video_id,conversation_id,file_number,level,level_label,turn_id,segment_in_turn,n_segments_in_turn,normalized_time,speaker,speaker_raw,speaker_role,text,n_words,turn_n_words,is_split_turn,raw_row_start,raw_row_end,source_file,_turn_order,embedding_idx,n_model_tokens,would_truncate
wired::wired_moravec_16::turn_11::segment_01,wired,moravec,wired_moravec_16,16,4,expert,11,1,1,0.9166666666666666,B,Speaker 6 (Expert),partner,"Our impression that it's purely discrete and symbolic might be, just that might be an impression, because we talk about it in a language. And actually, the fact that it's connected up to all these perception and sensation and action systems means that it's probably grounded in a more continuous set of representations. I wonder, is there gonna be a point where what you really want to know is what are the experiences that a human has? [indistinct] human speech own project. His idea was, ""Well, I need the exact data that my son gets in order to train my robot to be like my son."" Or do you think that we're gonna end up in a world that's more like the large language models and that'll have to do?",130,130,False,45,50,data/wired/wired_moravec/wired_moravec_16.csv,1521,1580,163,False
wired::wired_moravec_16::turn_12::segment_01,wired,moravec,wired_moravec_16,16,4,expert,12,1,1,1.0,A,Speaker 1 (Chelsea Finn),expert,"I suspect that we'll start by doing whatever is most convenient, 'cause that's whatever we can get. But I think that for robots to be capable alongside humans, in a world with humans, I think that we may need to actually use human experience, human learning, to inform how robots learn, if we want them to follow the same kind of mistake pattern as humans, so that humans can interpret robots, and humans can understand what robots will and will not do.",82,82,False,51,52,data/wired/wired_moravec/wired_moravec_16.csv,1522,1581,99,False
wired::wired_nano_12::turn_0::segment_01,wired,nano,wired_nano_12,12,0,child,0,1,1,0.0,A,Speaker 1 (Dr. George S. Tulevski),expert,"Hi, are you Bella?",4,4,False,0,0,data/wired/wired_nano/wired_nano_12.csv,1523,1582,8,False
wired::wired_nano_12::turn_1::segment_01,wired,nano,wired_nano_12,12,0,child,1,1,1,0.047619047619047616,B,Speaker 2 (child),partner,Yes.,1,1,False,1,1,data/wired/wired_nano/wired_nano_12.csv,1524,1583,4,False
wired::wired_nano_12::turn_2::segment_01,wired,nano,wired_nano_12,12,0,child,2,1,1,0.09523809523809523,A,Speaker 1 (Dr. George S. Tulevski),expert,"Bella, I'm George, nice to meet you.",7,7,False,2,2,data/wired/wired_nano/wired_nano_12.csv,1525,1584,14,False
wired::wired_nano_12::turn_3::segment_01,wired,nano,wired_nano_12,12,0,child,3,1,1,0.14285714285714285,B,Speaker 2 (child),partner,Nice to meet you too.,5,5,False,3,3,data/wired/wired_nano/wired_nano_12.csv,1526,1585,8,False
wired::wired_nano_12::turn_4::segment_01,wired,nano,wired_nano_12,12,0,child,4,1,1,0.19047619047619047,A,Speaker 1 (Dr. George S. Tulevski),expert,I'm a research scientist. Do you like science?,8,8,False,4,5,data/wired/wired_nano/wired_nano_12.csv,1527,1586,14,False
wired::wired_nano_12::turn_5::segment_01,wired,nano,wired_nano_12,12,0,child,5,1,1,0.23809523809523808,B,Speaker 2 (child),partner,Yeah.,1,1,False,6,6,data/wired/wired_nano/wired_nano_12.csv,1528,1587,4,False
wired::wired_nano_12::turn_6::segment_01,wired,nano,wired_nano_12,12,0,child,6,1,1,0.2857142857142857,A,Speaker 1 (Dr. George S. Tulevski),expert,I wanted to talk to you about a specific type of science called nanotechnology. Have you ever heard of this word before?,22,22,False,7,8,data/wired/wired_nano/wired_nano_12.csv,1529,1588,28,False
wired::wired_nano_12::turn_7::segment_01,wired,nano,wired_nano_12,12,0,child,7,1,1,0.3333333333333333,B,Speaker 2 (child),partner,Nhn nhn.,2,2,False,9,9,data/wired/wired_nano/wired_nano_12.csv,1530,1589,7,False
wired::wired_nano_12::turn_8::segment_01,wired,nano,wired_nano_12,12,0,child,8,1,1,0.38095238095238093,A,Speaker 1 (Dr. George S. Tulevski),expert,"Nano is kind of a funny word, right? It's a word that's used before another word, and it means one billion. What's the smallest object you can think of?",29,29,False,10,12,data/wired/wired_nano/wired_nano_12.csv,1531,1590,42,False
wired::wired_nano_12::turn_9::segment_01,wired,nano,wired_nano_12,12,0,child,9,1,1,0.42857142857142855,B,Speaker 2 (child),partner,A baby ant?,3,3,False,13,13,data/wired/wired_nano/wired_nano_12.csv,1532,1591,6,False
wired::wired_nano_12::turn_10::segment_01,wired,nano,wired_nano_12,12,0,child,10,1,1,0.47619047619047616,A,Speaker 1 (Dr. George S. Tulevski),expert,"A baby ant? Very good. So I have over here a meter stick, let me show it to you. And so that's a meter and if I divide it by 1000, I get a millimeter. So milli just means 1000. There's all these little lines on the ruler. And each of those little lines is one millimeter. So a baby ant is probably a couple of millimeters. So even the thing that's the smallest thing you can think of, it's a million times bigger than a nanometer. Tiny, tiny, tiny.",90,90,False,14,23,data/wired/wired_nano/wired_nano_12.csv,1533,1592,120,False
wired::wired_nano_12::turn_11::segment_01,wired,nano,wired_nano_12,12,0,child,11,1,1,0.5238095238095238,B,Speaker 2 (child),partner,"Tiny, tiny, tiny, tiny.",4,4,False,24,24,data/wired/wired_nano/wired_nano_12.csv,1534,1593,10,False
wired::wired_nano_12::turn_12::segment_01,wired,nano,wired_nano_12,12,0,child,12,1,1,0.5714285714285714,A,Speaker 1 (Dr. George S. Tulevski),expert,"If I took this stick and I was to draw 1 billion lines, the distance between those two lines would be one nanometer. So that's really all it is. It's just a measure of size. But it's really, really, really tiny, smaller than anything that we can see with our eyes. The reason why, in nanotechnology, scientists, we care about things that are that small, is because there are objects called atoms. Have you ever heard of atoms before?",79,79,False,25,30,data/wired/wired_nano/wired_nano_12.csv,1535,1594,104,False
wired::wired_nano_12::turn_13::segment_01,wired,nano,wired_nano_12,12,0,child,13,1,1,0.6190476190476191,B,Speaker 2 (child),partner,"Yes. I first heard of them on a show I watched called StoryBots. They're just little things that make up everything on Earth, even earth.",25,25,False,31,33,data/wired/wired_nano/wired_nano_12.csv,1536,1595,34,False
wired::wired_nano_12::turn_14::segment_01,wired,nano,wired_nano_12,12,0,child,14,1,1,0.6666666666666666,A,Speaker 1 (Dr. George S. Tulevski),expert,"That was a perfect explanation. But what if I told you that scientists invented a special type of microscope that not only lets you see atoms, but also lets you move them around and build things with them. Would you think that would be pretty cool?",46,46,False,34,36,data/wired/wired_nano/wired_nano_12.csv,1537,1596,52,False
wired::wired_nano_12::turn_15::segment_01,wired,nano,wired_nano_12,12,0,child,15,1,1,0.7142857142857143,B,Speaker 2 (child),partner,Yeah.,1,1,False,37,37,data/wired/wired_nano/wired_nano_12.csv,1538,1597,4,False
wired::wired_nano_12::turn_16::segment_01,wired,nano,wired_nano_12,12,0,child,16,1,1,0.7619047619047619,A,Speaker 1 (Dr. George S. Tulevski),expert,"So it's called a scanning tunneling microscope. And not only can you see the atoms, but you can move them around. Atoms are kind of sticky. You can actually build things using this instrument with actual individual atoms. So if I gave you that machine, would you want to make something? Would you want to look at something very carefully?",60,60,False,38,43,data/wired/wired_nano/wired_nano_12.csv,1539,1598,73,False
wired::wired_nano_12::turn_17::segment_01,wired,nano,wired_nano_12,12,0,child,17,1,1,0.8095238095238095,B,Speaker 2 (child),partner,I would want to make a unicorn out of atoms.,10,10,False,44,44,data/wired/wired_nano/wired_nano_12.csv,1540,1599,13,False
wired::wired_nano_12::turn_18::segment_01,wired,nano,wired_nano_12,12,0,child,18,1,1,0.8571428571428571,A,Speaker 1 (Dr. George S. Tulevski),expert,You are definitely a second grader. My daughter would probably answer the exact same way. A unicorn would be awesome.,20,20,False,45,47,data/wired/wired_nano/wired_nano_12.csv,1541,1600,26,False
wired::wired_nano_12::turn_19::segment_01,wired,nano,wired_nano_12,12,0,child,19,1,1,0.9047619047619048,B,Speaker 2 (child),partner,Why do you study stuff so small?,7,7,False,48,48,data/wired/wired_nano/wired_nano_12.csv,1542,1601,10,False
wired::wired_nano_12::turn_20::segment_01,wired,nano,wired_nano_12,12,0,child,20,1,1,0.9523809523809523,A,Speaker 1 (Dr. George S. Tulevski),expert,"I study it because objects that are that small have really interesting properties. They behave completely different than objects that are big. And because of that, we can build really cool things with them. Like really fast computers, for example, or new types of batteries or new types of solar cells. And a lot of nanotechnology is kind of like playing with Legos. You take these small objects and you put them together to build something new. Something interesting that no one's built before. It's like Legos for scientists.",89,89,False,49,56,data/wired/wired_nano/wired_nano_12.csv,1543,1602,110,False
wired::wired_nano_12::turn_21::segment_01,wired,nano,wired_nano_12,12,0,child,21,1,1,1.0,B,Speaker 2 (child),partner,Cool.,1,1,False,57,57,data/wired/wired_nano/wired_nano_12.csv,1544,1603,4,False
wired::wired_nano_13::turn_0::segment_01,wired,nano,wired_nano_13,13,1,teenager,0,1,1,0.0,A,Speaker 1 (Dr. George S. Tulevski),expert,So how old are you?,5,5,False,0,0,data/wired/wired_nano/wired_nano_13.csv,1545,1604,8,False
wired::wired_nano_13::turn_1::segment_01,wired,nano,wired_nano_13,13,1,teenager,1,1,1,0.05,B,Speaker 3 (teen),partner,I'm 16.,2,2,False,1,1,data/wired/wired_nano/wired_nano_13.csv,1546,1605,7,False
wired::wired_nano_13::turn_2::segment_01,wired,nano,wired_nano_13,13,1,teenager,2,1,1,0.1,A,Speaker 1 (Dr. George S. Tulevski),expert,"So what is that, you're in 10th grade?",8,8,False,2,2,data/wired/wired_nano/wired_nano_13.csv,1547,1606,14,False
wired::wired_nano_13::turn_3::segment_01,wired,nano,wired_nano_13,13,1,teenager,3,1,1,0.15,B,Speaker 3 (teen),partner,Junior year. So 11th grade.,5,5,False,3,4,data/wired/wired_nano/wired_nano_13.csv,1548,1607,9,False
wired::wired_nano_13::turn_4::segment_01,wired,nano,wired_nano_13,13,1,teenager,4,1,1,0.2,A,Speaker 1 (Dr. George S. Tulevski),expert,Have you heard of nanotechnology? Have you heard of this term before?,12,12,False,5,6,data/wired/wired_nano/wired_nano_13.csv,1549,1608,18,False
wired::wired_nano_13::turn_5::segment_01,wired,nano,wired_nano_13,13,1,teenager,5,1,1,0.25,B,Speaker 3 (teen),partner,"Yeah, I've heard of it.",5,5,False,7,7,data/wired/wired_nano/wired_nano_13.csv,1550,1609,11,False
wired::wired_nano_13::turn_6::segment_01,wired,nano,wired_nano_13,13,1,teenager,6,1,1,0.3,A,Speaker 1 (Dr. George S. Tulevski),expert,What do you think of when you think of nanotechnology?,10,10,False,8,8,data/wired/wired_nano/wired_nano_13.csv,1551,1610,15,False
wired::wired_nano_13::turn_7::segment_01,wired,nano,wired_nano_13,13,1,teenager,7,1,1,0.35,B,Speaker 3 (teen),partner,It kind of seems very science fiction.,7,7,False,9,9,data/wired/wired_nano/wired_nano_13.csv,1552,1611,10,False
wired::wired_nano_13::turn_8::segment_01,wired,nano,wired_nano_13,13,1,teenager,8,1,1,0.4,A,Speaker 1 (Dr. George S. Tulevski),expert,"You know, you're right. When you read about some of these technologies, it does feel like science fiction. But the part of nanotechnology I wanted to talk to you about is stuff that you probably use every day, most of your day, all of the time. Can you guess what aspect of nanotechnology I'm gonna talk to you about?",59,59,False,10,13,data/wired/wired_nano/wired_nano_13.csv,1553,1612,77,False
wired::wired_nano_13::turn_9::segment_01,wired,nano,wired_nano_13,13,1,teenager,9,1,1,0.45,B,Speaker 3 (teen),partner,My phone?,2,2,False,14,14,data/wired/wired_nano/wired_nano_13.csv,1554,1613,5,False
wired::wired_nano_13::turn_10::segment_01,wired,nano,wired_nano_13,13,1,teenager,10,1,1,0.5,A,Speaker 1 (Dr. George S. Tulevski),expert,"Yeah, so modern computer chips rely heavily on nanotechnology. Does this look familiar to you? Can you guess what this might be?",22,22,False,15,17,data/wired/wired_nano/wired_nano_13.csv,1555,1614,30,False
wired::wired_nano_13::turn_11::segment_01,wired,nano,wired_nano_13,13,1,teenager,11,1,1,0.55,B,Speaker 3 (teen),partner,I don't know.,3,3,False,18,18,data/wired/wired_nano/wired_nano_13.csv,1556,1615,8,False
wired::wired_nano_13::turn_12::segment_01,wired,nano,wired_nano_13,13,1,teenager,12,1,1,0.6,A,Speaker 1 (Dr. George S. Tulevski),expert,"So this is a silicon wafer, and they're embedded in basically almost every object that you use, from a laptop, to a phone, to cars, television sets, appliances. We ended up cutting these into little squares and those repeating patterns, each of those is a processor. And those chips are what goes into all of these objects. What I want to talk to you about is how we got from where we started, and how we're able to actually fit 18 billion of these little devices in a little one inch by one inch area. They're called transistors. It's a switch. Very simply, think of it as a light switch that turns on and turns off using an electric field by applying a voltage.",124,124,False,19,25,data/wired/wired_nano/wired_nano_13.csv,1557,1616,153,False
wired::wired_nano_13::turn_13::segment_01,wired,nano,wired_nano_13,13,1,teenager,13,1,1,0.65,B,Speaker 3 (teen),partner,OK.,1,1,False,26,26,data/wired/wired_nano/wired_nano_13.csv,1558,1617,4,False
wired::wired_nano_13::turn_14::segment_01,wired,nano,wired_nano_13,13,1,teenager,14,1,1,0.7,A,Speaker 1 (Dr. George S. Tulevski),expert,"I went through my kid's Lego bins to build a very simple model of a transistor. And these are wired together in circuits so that you can do computation. You can do logic with them. Where nanotechnology comes into play, the way you double the number of transistors on a chip. Can you guess what you would have to do to this transistor?",63,63,False,27,31,data/wired/wired_nano/wired_nano_13.csv,1559,1618,82,False
wired::wired_nano_13::turn_15::segment_01,wired,nano,wired_nano_13,13,1,teenager,15,1,1,0.75,B,Speaker 3 (teen),partner,You make it smaller?,4,4,False,32,32,data/wired/wired_nano/wired_nano_13.csv,1560,1619,7,False
wired::wired_nano_13::turn_16::segment_01,wired,nano,wired_nano_13,13,1,teenager,16,1,1,0.8,A,Speaker 1 (Dr. George S. Tulevski),expert,"You have to make it smaller. Exactly. But here's the problem. So about 10 to 15 years ago, the devices got so small that if you shrunk them this gate, that actually turns it on and off loses its ability to control the channel. And so what they did, was they took devices like this into these things, we call them FinFETs, kind of like a fin on a fish. So they're very thin transistors. The width of these fins is only six nanometers. So 6 nanometers is 25 to 30 atoms across. And they repeat this over the entire wafer just about perfectly. It's just a huge feat in engineering. But these types of devices are exactly the kind of devices that your phones and computers either have, or will have in the near future. And it's a way that nanotechnology is directly impacting you right now.",148,148,False,33,44,data/wired/wired_nano/wired_nano_13.csv,1561,1620,190,False
wired::wired_nano_13::turn_17::segment_01,wired,nano,wired_nano_13,13,1,teenager,17,1,1,0.85,B,Speaker 3 (teen),partner,"How do you make stuff that small? Obviously it's not handmade, so is it factories and stuff?",17,17,False,45,46,data/wired/wired_nano/wired_nano_13.csv,1562,1621,25,False
wired::wired_nano_13::turn_18::segment_01,wired,nano,wired_nano_13,13,1,teenager,18,1,1,0.9,A,Speaker 1 (Dr. George S. Tulevski),expert,"Exactly. So these are made using a technique called lithography. You basically coat the silicon wafer with a polymer. Then you put a mask on it and then you shine light through it. And the features of the mask, the size of those holes determine the feature size in the chip. It's not just the size of the mask that matters. It's the wavelength of the light that's used. We talked about nanotechnology being science fiction before, but this is real stuff that's being produced, that's being made, that's being used every day by people.",95,95,False,47,54,data/wired/wired_nano/wired_nano_13.csv,1563,1622,126,False
wired::wired_nano_13::turn_19::segment_01,wired,nano,wired_nano_13,13,1,teenager,19,1,1,0.95,B,Speaker 3 (teen),partner,"In middle school, I built all of the little switches where you turn the electricity on, and it goes from one thing to the other. But those are the really big, comical, like plugging in Legos and stuff. When we saw the picture of all of the little ones, it's like a city, it's crazy how simple and complex it is at the same time.",65,65,False,55,57,data/wired/wired_nano/wired_nano_13.csv,1564,1623,82,False
wired::wired_nano_13::turn_20::segment_01,wired,nano,wired_nano_13,13,1,teenager,20,1,1,1.0,A,Speaker 1 (Dr. George S. Tulevski),expert,Exactly. I couldn't put it any better. That's right.,9,9,False,58,60,data/wired/wired_nano/wired_nano_13.csv,1565,1624,18,False
wired::wired_nano_14::turn_0::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,0,1,1,0.0,A,Speaker 1 (Dr. George S. Tulevski),expert,So what's your major?,4,4,False,0,0,data/wired/wired_nano/wired_nano_14.csv,1566,1625,9,False
wired::wired_nano_14::turn_1::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,1,1,1,0.043478260869565216,B,Speaker 4 (college student),partner,Chemical engineering.,2,2,False,1,1,data/wired/wired_nano/wired_nano_14.csv,1567,1626,5,False
wired::wired_nano_14::turn_2::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,2,1,1,0.08695652173913043,A,Speaker 1 (Dr. George S. Tulevski),expert,What made you choose that?,5,5,False,2,2,data/wired/wired_nano/wired_nano_14.csv,1568,1627,8,False
wired::wired_nano_14::turn_3::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,3,1,1,0.13043478260869565,B,Speaker 4 (college student),partner,"Like any freshman, going into chemical engineering, I was like, I like chemistry. So I'm gonna go into chemical engineering. But luckily I also like all the math and all the science too.",33,33,False,3,5,data/wired/wired_nano/wired_nano_14.csv,1569,1628,43,False
wired::wired_nano_14::turn_4::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,4,1,1,0.17391304347826086,A,Speaker 1 (Dr. George S. Tulevski),expert,So have you taken a quantum mechanics course?,8,8,False,6,6,data/wired/wired_nano/wired_nano_14.csv,1570,1629,11,False
wired::wired_nano_14::turn_5::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,5,1,1,0.21739130434782608,B,Speaker 4 (college student),partner,I have. I took that last year.,7,7,False,7,8,data/wired/wired_nano/wired_nano_14.csv,1571,1630,11,False
wired::wired_nano_14::turn_6::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,6,1,1,0.2608695652173913,A,Speaker 1 (Dr. George S. Tulevski),expert,"I think to really get deep into nanomaterials and nanoscale devices, you really have to understand to some level, quantum mechanics. What it teaches us as we make these devices smaller and smaller, their properties begin to now depend on the size and the orientation of these devices. There are materials that are intrinsically thin. As they're grown, as they're fabricated, they're already at the nanoscale and they possess these quantum confinement properties that as a nanotechnologist, you try to exploit. And so the first ones I wanted to talk to you about are quantum dots. Have you heard of quantum dots before?",103,103,False,9,14,data/wired/wired_nano/wired_nano_14.csv,1572,1631,134,False
wired::wired_nano_14::turn_7::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,7,1,1,0.30434782608695654,B,Speaker 4 (college student),partner,Yes.,1,1,False,15,15,data/wired/wired_nano/wired_nano_14.csv,1573,1632,4,False
wired::wired_nano_14::turn_8::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,8,1,1,0.34782608695652173,A,Speaker 1 (Dr. George S. Tulevski),expert,"So these are typically semiconductors. They can be cadmium selenide, cadmium sulfide, zinc selenide and they're small clusters of atoms. They can be from 2 to 10 nanometers. What's interesting about these materials?",33,33,False,16,19,data/wired/wired_nano/wired_nano_14.csv,1574,1633,55,False
wired::wired_nano_14::turn_9::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,9,1,1,0.391304347826087,B,Speaker 4 (college student),partner,"Well, the other day we were talking about the different dimensions you can have of nanotechnology. So all the way from like 0D to 3D. If I remember correctly, my professor labeled it as 0D.",35,35,False,20,22,data/wired/wired_nano/wired_nano_14.csv,1575,1634,46,False
wired::wired_nano_14::turn_10::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,10,1,1,0.43478260869565216,A,Speaker 1 (Dr. George S. Tulevski),expert,"That's correct. Yeah. Because of quantum confinement, once you get below this 15 nanometer range, the band gap of the material depends completely on the size of the material. So in bulk materials, if you want to change the band gap, you have to change the material. But in these quantum dots specifically, just by changing the size, you can change their band gap. And because their band gap is changing, their optical properties are different. And you can precisely tune the wavelength of light that they emit just by changing their size.",93,93,False,23,29,data/wired/wired_nano/wired_nano_14.csv,1576,1635,113,False
wired::wired_nano_14::turn_11::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,11,1,1,0.4782608695652174,B,Speaker 4 (college student),partner,What are the applications of these quantum dots?,8,8,False,30,30,data/wired/wired_nano/wired_nano_14.csv,1577,1636,11,False
wired::wired_nano_14::turn_12::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,12,1,1,0.5217391304347826,A,Speaker 1 (Dr. George S. Tulevski),expert,"There are people that are exploring using these materials for diode lasers. There are companies that are building displays from these materials. And there're even people thinking about if I take these quantum dots, and I change the chemistry on the outside so they stick to specific types of cells or tissue, that I could really do some interesting imaging and therapeutic work to track disease, even maybe to treat disease, if you can very precisely control the chemistry.",79,79,False,31,33,data/wired/wired_nano/wired_nano_14.csv,1578,1637,91,False
wired::wired_nano_14::turn_13::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,13,1,1,0.5652173913043478,B,Speaker 4 (college student),partner,How far away is this from being actually used on an industrial level?,13,13,False,34,34,data/wired/wired_nano/wired_nano_14.csv,1579,1638,16,False
wired::wired_nano_14::turn_14::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,14,1,1,0.6086956521739131,A,Speaker 1 (Dr. George S. Tulevski),expert,"The optical applications are in development. The science has really been worked out. The health stuff is definitely further out there. For example, some of them are made from cadmium. Cadmium's toxic. You would never put that in someone's body. But there are other materials like gold and silver and titanium dioxide, which are less toxic and people are exploring using those. So have you learned about graphene?",68,68,False,35,42,data/wired/wired_nano/wired_nano_14.csv,1580,1639,87,False
wired::wired_nano_14::turn_15::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,15,1,1,0.6521739130434783,B,Speaker 4 (college student),partner,Yeah.,1,1,False,43,43,data/wired/wired_nano/wired_nano_14.csv,1581,1640,4,False
wired::wired_nano_14::turn_16::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,16,1,1,0.6956521739130435,A,Speaker 1 (Dr. George S. Tulevski),expert,Do you know what this is?,6,6,False,44,44,data/wired/wired_nano/wired_nano_14.csv,1582,1641,9,False
wired::wired_nano_14::turn_17::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,17,1,2,0.7391304347826086,B,Speaker 4 (college student),partner,"Carbon nanotube. Carbon nanotube, right. So if you roll up graphene, depending on how you roll it and the angle, it has different properties. If I roll it one way, it'll act like a metal. If I roll it a different way, it'll act like a semiconductor. The one that gets everyone most excited is that the electrons and holes move very fast through graphene. And so there's a lot of interest in using these for certain types of high speed electronics. The other interesting application is because it's one atom thin, it's very sensitive to changes in the environment. And so there's a lot of interest in using them as diagnostics. It's on us researchers to find ways to control that process and to actually build some sort of interesting technology from them. So you've been talking about the different ways you can roll these nanotubes.",147,163,True,45,56,data/wired/wired_nano/wired_nano_14.csv,1583,1642,191,False
wired::wired_nano_14::turn_17::segment_02,wired,nano,wired_nano_14,14,2,undergraduate,17,2,2,0.7391304347826086,B,Speaker 4 (college student),partner,So how do you go about building and controlling these nanotubes in terms of their diameter?,16,163,True,45,56,data/wired/wired_nano/wired_nano_14.csv,1583,1643,21,False
wired::wired_nano_14::turn_18::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,18,1,2,0.782608695652174,A,Speaker 1 (Dr. George S. Tulevski),expert,"You're speaking my language. This is what I spent many years of my life working on. You don't physically roll up graphene. You grow nanotubes by basically taking nanocrystals and you deposit them on a surface. And then you do a CVD process, chemical vapor deposition. You basically flow in a carbon source, the carbon dissolves in a nanocrystal and then once the nanocrystal is saturated, the nanotubes precipitate out of them in tubes. Then you have to develop ways to go into this pile of nanotubes and pull out exactly the ones that you want. So I have to find ways to program them to go exactly in the places that I want. I modify the surface of the nanotube with specific molecules that recognize one type of surface over another. And then I just pattern the surface and the tubes just land exactly where we want them to.",150,172,True,57,68,data/wired/wired_nano/wired_nano_14.csv,1584,1644,192,False
wired::wired_nano_14::turn_18::segment_02,wired,nano,wired_nano_14,14,2,undergraduate,18,2,2,0.782608695652174,A,Speaker 1 (Dr. George S. Tulevski),expert,And it's still very much in the research stage. The ultimate goal is to build functional high-speed electronics using these new materials.,22,172,True,57,68,data/wired/wired_nano/wired_nano_14.csv,1584,1645,30,False
wired::wired_nano_14::turn_19::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,19,1,1,0.8260869565217391,B,Speaker 4 (college student),partner,"In my nanomaterials class, we were talking about different applications of nanotechnology and things we know. And we touched on the topic that right now, silicon is down to the smallest level that it can get. And so we have scientists out there researching other materials to replace silicon.",49,49,False,69,71,data/wired/wired_nano/wired_nano_14.csv,1585,1646,61,False
wired::wired_nano_14::turn_20::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,20,1,1,0.8695652173913043,A,Speaker 1 (Dr. George S. Tulevski),expert,"Yeah. That's right. And that's the motivation for looking at these emerging materials. But I would never bet against the innovation and the creativity in this nano electronic space. Tens of thousands of scientists, every time they hit a barrier, at least historically as a guide, have found a way to overcome it. It's a real marvel in ingenuity.",59,59,False,72,77,data/wired/wired_nano/wired_nano_14.csv,1586,1647,78,False
wired::wired_nano_14::turn_21::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,21,1,1,0.9130434782608695,B,Speaker 4 (college student),partner,"I gotta ask. The lights that are behind you, is that related to the quantum dots that you work with at all?",22,22,False,78,79,data/wired/wired_nano/wired_nano_14.csv,1587,1648,27,False
wired::wired_nano_14::turn_22::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,22,1,1,0.9565217391304348,A,Speaker 1 (Dr. George S. Tulevski),expert,"It's just pretty lights. But now that you suggested it, these were inspired by the array of quantum dots that we showed earlier. So that's the story I'm going to stick with. I like it.",35,35,False,80,83,data/wired/wired_nano/wired_nano_14.csv,1588,1649,48,False
wired::wired_nano_14::turn_23::segment_01,wired,nano,wired_nano_14,14,2,undergraduate,23,1,1,1.0,B,Speaker 4 (college student),partner,"Well, thank you so much. This was all so very interesting.",11,11,False,84,85,data/wired/wired_nano/wired_nano_14.csv,1589,1650,16,False
wired::wired_nano_15::turn_0::segment_01,wired,nano,wired_nano_15,15,3,graduate,0,1,1,0.0,A,Speaker 1 (Dr. George S. Tulevski),expert,So you're a graduate student. And so tell me a bit about your work.,14,14,False,0,1,data/wired/wired_nano/wired_nano_15.csv,1590,1651,20,False
wired::wired_nano_15::turn_1::segment_01,wired,nano,wired_nano_15,15,3,graduate,1,1,1,0.125,B,Speaker 5 (grad student),partner,I've been working on energy storage materials. And the most popular are batteries that we work on. A lot of the revolution that's come in electronics is kind of our model to try and use some nanoscale advances and put them into batteries.,43,43,False,2,4,data/wired/wired_nano/wired_nano_15.csv,1591,1652,54,False
wired::wired_nano_15::turn_2::segment_01,wired,nano,wired_nano_15,15,3,graduate,2,1,1,0.25,A,Speaker 1 (Dr. George S. Tulevski),expert,"What is it about nanomaterials, that scale and the properties of these materials that make them uniquely promising to incorporate into battery technology?",23,23,False,5,5,data/wired/wired_nano/wired_nano_15.csv,1592,1653,30,False
wired::wired_nano_15::turn_3::segment_01,wired,nano,wired_nano_15,15,3,graduate,3,1,1,0.375,B,Speaker 5 (grad student),partner,"So for batteries, one of the main constraints when we're designing batteries is trying to maintain or reduce the volume and mass of the components. And nanomaterials are particularly well suited to adding functionality while having this negligible increase in volume. So we get a huge benefit from using nano materials without sacrificing the volume of the battery.",58,58,False,6,8,data/wired/wired_nano/wired_nano_15.csv,1593,1654,74,False
wired::wired_nano_15::turn_4::segment_01,wired,nano,wired_nano_15,15,3,graduate,4,1,1,0.5,A,Speaker 1 (Dr. George S. Tulevski),expert,What is it exactly that you're trying to tease out of these materials to improve the battery's performance?,18,18,False,9,9,data/wired/wired_nano/wired_nano_15.csv,1594,1655,25,False
wired::wired_nano_15::turn_5::segment_01,wired,nano,wired_nano_15,15,3,graduate,5,1,1,0.625,B,Speaker 5 (grad student),partner,"At first, one of the main things that we did was use nanomaterials to add conductivity. And so carbon anodes and graphene are really good at adding conductivity to batteries. And then in the subsequent years, nanomaterials have been really interesting from things like incorporating sensors into batteries, to increasing the functionality of batteries, having some responsive materials that use things like graphene sheets that are incorporated into a matrix, and then you add a safety functionality to a battery. We're trying to squeeze out almost all the functionality that we can. And as new nano materials are being discovered and there're new properties being discovered, a lot of the time that someone tries to think of a way to translate that into a battery.",125,125,False,10,14,data/wired/wired_nano/wired_nano_15.csv,1595,1656,153,False
